image_id,built_score_ad,paved_score_ad,sky_score_ad,nature_score_ad,road_score_ad,sidewalk_score_ad,terrain_score_ad,vegetation_score_ad,pole_score_ad,built_score,paved_score,auto_score,sky_score,nature_score,human_score,latitude,longitude,road_score,sidewalk_score,building_score,wall_score,fence_score,pole_score,traffic_light_score,traffic_sign_score,vegetation_score,terrain_score,sky_score,person_score,rider_score,car_score,truck_score,bus_score,train_score,motorcycle_score,bicycle_score,void_score
2786_40.35669685_-79.98973854,4.073190584,37.61288481,22.82079018,35.36205943,37.26617032,0.346714493,7.697484558,27.66457487,0.110286216,4.013888889,37.06527778,1.26875,22.48854167,34.84722222,0.122569444,40.35669685,-79.98973854,36.72361111,0.341666667,3.971180556,0.042708333,0.020486111,0.108680556,0,0,27.26180556,7.585416667,22.48854167,0.107291667,0.015277778,1.179861111,0.003472222,0.000347222,0,0.085069444,0.064583333,0
2787_40.36303107_-79.97013536,11.37215075,42.05653939,26.04817318,20.5089326,36.04181685,6.014722541,3.554573895,16.9543587,0.014204091,11.11979167,41.12326389,2.213541667,25.47013889,20.05381944,0.005555556,40.36303107,-79.97013536,35.24201389,5.88125,11.10763889,0.012152778,0,0.013888889,0,0,16.578125,3.475694444,25.47013889,0.005555556,0,2.213541667,0,0,0,0,0,0
2788_40.47550161_-79.83183131,2.868811185,30.89641234,0.883111832,65.35062283,30.76688001,0.129532329,0.08369247,65.26693036,0.001041815,2.868402778,30.89201389,0.011458333,0.882986111,65.34131944,0,40.47550161,-79.83183131,30.7625,0.129513889,2.865277778,0.003125,0,0.001041667,0,0,65.25763889,0.083680556,0.882986111,0,0,0,0,0,0,0.011458333,0.002777778,0
2789_40.43414459_-80.04018802,0.000347368,3.2996502,0,96.45719208,2.070314264,1.229335936,8.077351943,88.37984014,0.014936831,0.000347222,3.298263889,0,0,96.41666667,0.042013889,40.43414459,-80.04018802,2.069444444,1.228819444,0.000347222,0,0.201041667,0.014930556,0,0.026736111,88.34270833,8.073958333,0,0.040277778,0.001736111,0,0,0,0,0,0,0
2790_40.45745862_-79.87314235,21.54127174,35.88569908,0.168999094,41.61189178,29.90061415,5.985084931,13.262114,28.34977778,0.007910596,20.80138889,34.653125,3.343402778,0.163194444,40.18263889,0.088888889,40.45745862,-79.87314235,28.87361111,5.779513889,20.78888889,0.0125,0.757291667,0.007638889,0,0,27.37604167,12.80659722,0.163194444,0.088888889,0,3.343402778,0,0,0,0,0.002430556,0
2791_40.50109951_-79.96673349,8.778151354,37.11011851,24.74227878,28.75814496,28.29132917,8.818789335,16.28471595,12.47342901,0.003473332,8.775347222,37.09826389,0.004861111,24.734375,28.74895833,0.022916667,40.50109951,-79.96673349,28.28229167,8.815972222,8.445138889,0.330208333,0.607638889,0.003472222,0,0,12.46944444,16.27951389,24.734375,0.019097222,0.003819444,0.004166667,0,0,0,0.000694444,0.004166667,0
2792_40.28688002_-79.86829322,10.55804202,43.39311317,25.17904299,20.76898658,42.42682174,0.966291429,2.266424338,18.50256224,0.081280109,10.50902778,43.19166667,0.464236111,25.06215278,20.67256944,0,40.28688002,-79.86829322,42.22986111,0.961805556,10.50902778,0,0.007291667,0.080902778,0.009722222,0.002430556,18.41666667,2.255902778,25.06215278,0,0,0.446527778,0.017708333,0,0,0,0,0
2793_40.45197912_-79.7628287,5.773127446,41.04178312,24.6646171,27.81861375,39.965763,1.076020123,1.910634433,25.90797932,0.70185858,5.737847222,40.79097222,0.610416667,24.51388889,27.64861111,0.000694444,40.45197912,-79.7628287,39.72152778,1.069444444,5.7375,0.000347222,0,0.697569444,0,0,25.74965278,1.898958333,24.51388889,0.000694444,0,0.609375,0.001041667,0,0,0,0,0
2794_40.57892078_-80.06476053,10.30171375,19.89236234,7.061757197,62.72111647,12.49672582,7.395636519,9.460729016,53.26038745,0.019557785,10.24201389,19.77708333,0.569791667,7.020833333,62.35763889,0.009375,40.57892078,-80.06476053,12.42430556,7.352777778,7.217361111,3.024652778,0.003472222,0.019444444,0,0,52.95173611,9.405902778,7.020833333,0.009375,0,0.362847222,0.194097222,0,0,0.012847222,0.000347222,0
2795_40.34935863_-79.99262862,4.835725167,25.51807614,34.9053585,34.66258095,18.40031165,7.117764499,19.96306164,14.69951931,0.074781048,4.827430556,25.47430556,0.171527778,34.84548611,34.603125,0,40.34935863,-79.99262862,18.36875,7.105555556,4.635069444,0.192361111,0.003472222,0.074652778,0,0,14.67430556,19.92881944,34.84548611,0,0,0.171527778,0,0,0,0,0,0
2796_40.43265391_-79.95542756,80.39362908,2.506239528,0.0403223,16.20921712,2.023762349,0.48247718,0.041365118,16.167852,0.773075827,80.30486111,2.503472222,0.021875,0.040277778,16.19131944,0.000347222,40.43265391,-79.95542756,2.021527778,0.481944444,80.29201389,0.012847222,0.077430556,0.772222222,0,0,16.15,0.041319444,0.040277778,0.000347222,0,0.021875,0,0,0,0,0.088194444,0
2797_40.33324042_-79.84319315,33.45081571,1.007588225,15.27943525,49.22986998,0.045578059,0.962010166,37.55110135,11.67876863,0.076891228,33.38333333,1.005555556,0.073611111,15.24861111,49.13055556,0.125,40.33324042,-79.84319315,0.045486111,0.960069444,33.32430556,0.059027778,0.953472222,0.076736111,0,0,11.65520833,37.47534722,15.24861111,0.125,0,0.073611111,0,0,0,0,0.003125,0
2798_40.49506417_-79.98128785,4.778141996,31.26632117,10.58508982,48.77579797,30.44920981,0.817111359,4.669364733,44.10643324,0.086435805,4.529861111,29.64166667,4.688194444,10.03506944,46.24131944,0.020486111,40.49506417,-79.98128785,28.86701389,0.774652778,4.529166667,0.000694444,3.851736111,0.081944444,0,0.422222222,41.81458333,4.426736111,10.03506944,0.020486111,0,4.121875,0.466666667,0,0,0.099652778,0.4875,0
2799_40.61829963_-80.0640507,4.460808709,30.35354467,24.91969639,40.01085795,22.24140151,8.112143158,13.70990475,26.3009532,0.132940313,4.450694444,30.28472222,0.032291667,24.86319444,39.92013889,0.016319444,40.61829963,-80.0640507,22.19097222,8.09375,4.445486111,0.005208333,0,0.132638889,0,0.121875,26.24131944,13.67881944,24.86319444,0.016319444,0,0.017013889,0.000694444,0,0,0.014583333,0.178125,0
2800_40.48873271_-79.89953483,15.30350697,37.3277763,0.77527001,46.47617309,18.79783992,18.52993638,7.185994579,39.29017851,0.037569697,15.13368056,36.91354167,1.012847222,0.766666667,45.96041667,0.075347222,40.48873271,-79.89953483,18.58923611,18.32430556,15.13368056,0,0.073263889,0.037152778,0.005555556,0,38.85416667,7.10625,0.766666667,0.075347222,0,1.012847222,0,0,0,0,0.021527778,0
2801_40.45617582_-79.8025435,18.70742741,44.36937798,14.957736,21.93625107,43.62980142,0.73957656,5.25979061,16.67646046,0.024687323,18.68125,44.30729167,0.139930556,14.93680556,21.90555556,0,40.45617582,-79.8025435,43.56875,0.738541667,18.68125,0,0.004513889,0.024652778,0,0,16.653125,5.252430556,14.93680556,0,0,0.1375,0.002430556,0,0,0,0,0
2802_40.47686222_-79.79849919,5.518067237,41.08790744,35.72014882,17.46742425,40.5506341,0.537273338,4.608398094,12.85902616,0.205741576,5.392013889,40.14930556,2.279513889,34.90416667,17.06840278,0,40.47686222,-79.79849919,39.62430556,0.525,5.392013889,0,0,0.201041667,0,0.000694444,12.56527778,4.503125,34.90416667,0,0,2.274305556,0.004861111,0,0,0.000347222,0.004861111,0
2803_40.51866045_-79.83187305,1.831832876,36.95262261,0,61.12273628,34.19096945,2.761653168,0.589175849,60.53356043,0.007994717,1.829861111,36.91284722,0.016319444,0,61.05694444,0.091319444,40.51866045,-79.83187305,34.15416667,2.758680556,1.825694444,0.004166667,0.079861111,0.007986111,0,0.004861111,60.46840278,0.588541667,0,0.091319444,0,0.016319444,0,0,0,0,0,0
2804_40.41486825_-79.71960945,4.525084433,12.56097913,1.604220189,80.96549086,11.61814797,0.942831164,27.55065958,53.41483128,0.005051526,4.354513889,12.0875,2.572569444,1.54375,77.91354167,1.120833333,40.41486825,-79.71960945,11.18020833,0.907291667,3.553819444,0.800694444,0.322222222,0.004861111,0,0.004166667,51.40138889,26.51215278,1.54375,1.119097222,0.001736111,2.372916667,0.074652778,0.027083333,0,0.097916667,0.076041667,0
2805_40.44782659_-79.87907584,13.04311911,43.13188051,5.779628434,37.95600979,41.36566391,1.766216602,1.668969557,36.28704024,0.045056546,12.06180556,39.88680556,7.522916667,5.344791667,35.10034722,0.000694444,40.44782659,-79.87907584,38.25347222,1.633333333,12.06076389,0.001041667,0.040277778,0.041666667,0,0.000694444,33.55694444,1.543402778,5.344791667,0.000694444,0,7.522569444,0.000347222,0,0,0,0,0
2806_40.3553706_-79.82455924,0.002430589,8.847692329,0,91.14987708,8.705329241,0.142363088,0,91.14987708,0,0.002430556,8.847569444,0.001388889,0,91.14861111,0,40.3553706,-79.82455924,8.705208333,0.142361111,0.002430556,0,0,0,0,0,91.14861111,0,0,0,0,0.001388889,0,0,0,0,0,0
2807_40.37809777_-80.07172676,13.83988523,15.8814137,32.53298274,37.72562732,14.65797701,1.22343669,1.403550821,36.32207649,0,13.63368056,15.64479167,1.123611111,32.04826389,37.16354167,0.354513889,40.37809777,-80.07172676,14.43958333,1.205208333,13.59930556,0.034375,0.019791667,0,0,0,35.78090278,1.382638889,32.04826389,0.354513889,0,1.123611111,0,0,0,0,0.011805556,0
2808_40.44548757_-79.76865238,22.0331273,11.90534065,15.84485034,49.92985624,10.4788527,1.426487951,18.16480311,31.76505313,0.038197097,22.03159722,11.90451389,0.003125,15.84375,49.92638889,0.003819444,40.44548757,-79.76865238,10.478125,1.426388889,22.03159722,0,0.214930556,0.038194444,0,0.033680556,31.76284722,18.16354167,15.84375,0.003819444,0,0.003125,0,0,0,0,0,0
2809_40.38495982_-79.94055598999998,13.44161631,44.74818291,12.34892367,29.44039099,37.53898744,7.209195466,4.073143223,25.36724777,0.020886129,13.40763889,44.63506944,0.121875,12.31770833,29.36597222,0.042013889,40.38495982,-79.94055599,37.44409722,7.190972222,13.39930556,0.008333333,0,0.020833333,0,0,25.303125,4.062847222,12.31770833,0.018055556,0.023958333,0.053125,0,0,0,0.06875,0.088888889,0
2810_40.45141886_-79.85387237,4.022314958,20.82972796,24.02874073,50.94506329,20.82972796,0,7.38416266,43.56090063,0.081417467,3.825347222,19.80972222,4.896875,22.85208333,48.45034722,0,40.45141886,-79.85387237,19.80972222,0,3.825,0.000347222,0.054513889,0.077430556,0.033333333,0.000347222,41.42777778,7.022569444,22.85208333,0,0,4.888888889,0.007986111,0,0,0,0,0
2811_40.64663073_-80.06566697,3.018816699,35.13529506,15.3857667,46.40268989,35.02565281,0.109642253,14.98861809,31.4140718,0.057431656,3.011458333,35.04965278,0.243055556,15.34826389,46.28958333,0.000694444,40.64663073,-80.06566697,34.94027778,0.109375,2.978125,0.033333333,0,0.057291667,0,0,31.3375,14.95208333,15.34826389,0.000694444,0,0.145486111,0.095486111,0,0,0.002083333,0,0
2812_40.43557349_-80.06668391,26.19894681,29.88081058,22.27220011,21.07560418,27.95113312,1.92967746,0.001567251,21.07403692,0.568520202,23.21736111,26.48020833,11.38020833,19.7375,18.67708333,0.000347222,40.43557349,-80.06668391,24.77013889,1.710069444,23.21527778,0.002083333,0,0.503819444,0.003472222,0,18.67569444,0.001388889,19.7375,0.000347222,0,11.38020833,0,0,0,0,0,0
2813_40.49555215_-79.91404786,12.71214247,29.39661131,2.490906933,54.723857,27.5266858,1.86992551,17.41540481,37.30845219,0.013962483,12.64513889,29.24166667,0.214930556,2.477777778,54.43541667,0.112152778,40.49555215,-79.91404786,27.38159722,1.860069444,12.384375,0.260763889,0.659027778,0.013888889,0,0,37.11180556,17.32361111,2.477777778,0.112152778,0,0.049652778,0,0.007986111,0,0.157291667,0.2,0
2814_40.43625252_-79.93111495,4.424430216,40.7745367,12.6493951,41.44025764,39.09594398,1.678592715,3.12784282,38.31241482,0.711380343,4.407638889,40.61979167,0,12.60138889,41.28298611,0.377430556,40.43625252,-79.93111495,38.94756944,1.672222222,4.407638889,0,0,0.708680556,0,0,38.16701389,3.115972222,12.60138889,0.249652778,0.127777778,0,0,0,0,0,0.002083333,0
2815_40.37371434_-79.97714527,18.22583056,40.28756521,32.2417181,9.200045205,39.02399901,1.263566202,3.157092704,6.042952501,0,17.35902778,38.37152778,3.211111111,30.70833333,8.7625,0.6875,40.37371434,-79.97714527,37.16805556,1.203472222,17.35798611,0.001041667,0.042708333,0,0,0,5.755555556,3.006944444,30.70833333,0.580555556,0.106944444,3.198958333,0,0,0,0.012152778,0.857291667,0
2816_40.47385251_-80.05593759,18.25508765,4.785064651,27.72377664,48.72261633,4.644020927,0.141043724,2.066672688,46.65594364,0.472809132,18.24583333,4.782638889,0.045833333,27.70972222,48.69791667,0,40.47385251,-80.05593759,4.641666667,0.140972222,18.24583333,0,0.040625,0.472569444,0,0,46.63229167,2.065625,27.70972222,0,0,0.043402778,0.001041667,0,0,0.001388889,0.004861111,0
2817_40.38412364_-80.00701173,18.64620774,38.11198891,27.5246766,15.70909887,37.14462953,0.967359375,7.752011531,7.95708734,0.00510865,17.74270833,36.26527778,4.817361111,26.19097222,14.94791667,0.028125,40.38412364,-80.00701173,35.34479167,0.920486111,17.70694444,0.035763889,0.002777778,0.004861111,0,0,7.571527778,7.376388889,26.19097222,0.028125,0,4.816666667,0.000694444,0,0,0,0,0
2818_40.38786855_-79.77384376,2.253738289,18.93938868,0,77.88940361,18.93938868,0,0,77.88940361,0.022224846,2.253472222,18.93715278,0.011805556,0,77.88020833,0,40.38786855,-79.77384376,18.93715278,0,2.253472222,0,0.895138889,0.022222222,0,0,77.88020833,0,0,0,0,0.011805556,0,0,0,0,0,0
2819_40.63584276_-79.94488618,3.712706261,10.89123007,0,85.36828435,0.783029613,10.10820046,2.539029946,82.8292544,0.011111728,3.7125,10.890625,0.000347222,0,85.36354167,0.004861111,40.63584276,-79.94488618,0.782986111,10.10763889,3.7125,0,0,0.011111111,0,0.016666667,82.82465278,2.538888889,0,0.004861111,0,0.000347222,0,0,0,0,0.000347222,0
2820_40.55708543_-80.01374244,9.550618422,42.83703618,29.25659818,18.16388533,40.79458899,2.042447193,3.968265396,14.19561993,0.090711437,9.2125,41.32048611,3.474305556,28.22083333,17.52083333,0.041319444,40.55708543,-80.01374244,39.35034722,1.970138889,9.2125,0,0.095486111,0.0875,0,0.002083333,13.69305556,3.827777778,28.22083333,0.028125,0.013194444,3.474305556,0,0,0,0,0.024652778,0
2821_40.63724991_-79.84412972,0.051828431,48.59802356,21.53975658,26.77755864,45.90259733,2.695426228,1.044916814,25.73264182,0.353755126,0.051736111,48.51145833,0.178125,21.50138889,26.72986111,0,40.63724991,-79.84412972,45.82083333,2.690625,0.045833333,0.005902778,2.674305556,0.353125,0,0,25.68680556,1.043055556,21.50138889,0,0,0.178125,0,0,0,0,0,0
2822_40.36553454_-80.03818656,2.249389853,35.34166357,0,62.40632229,33.5616464,1.78001717,2.127922801,60.27839948,0,2.083333333,32.73263889,7.374305556,0,57.79930556,0.007986111,40.36553454,-80.03818656,31.08402778,1.648611111,2.064236111,0.019097222,0.002430556,0,0,0,55.82847222,1.970833333,0,0.007986111,0,7.373263889,0.000694444,0,0,0.000347222,0,0
2823_40.51731128_-79.83551882,7.515230498,36.06448833,11.22940511,45.00029778,34.13173023,1.932758095,6.606480362,38.39381742,0.040988345,7.448611111,35.74479167,0.848611111,11.12986111,44.60138889,0.037847222,40.51731128,-79.83551882,33.82916667,1.915625,7.404166667,0.044444444,0.148263889,0.040625,0,0,38.05347222,6.547916667,11.12986111,0.037847222,0,0.846875,0.001736111,0,0,0,0,0
2824_40.44128155_-80.05583137,14.53360443,13.11694009,33.49928975,38.83832827,11.57841963,1.538520458,29.97869259,8.859635685,0.003133443,14.49444444,13.08159722,0.249652778,33.40902778,38.73368056,0.008333333,40.44128155,-80.05583137,11.54722222,1.534375,14.40729167,0.087152778,0.008680556,0.003125,0,0,8.835763889,29.89791667,33.40902778,0.00625,0.002083333,0.246875,0,0,0,0.002777778,0.011458333,0
2825_40.46886763_-79.89081423,6.694444444,1.050694444,1.284027778,90.97083333,1.050694444,0,0,90.97083333,0,6.694444444,1.050694444,0,1.284027778,90.97083333,0,40.46886763,-79.89081423,1.050694444,0,6.677430556,0.017013889,0,0,0,0,90.97083333,0,1.284027778,0,0,0,0,0,0,0,0,0
2826_40.514751_-79.84451897,17.31742329,47.92535439,31.50475507,3.2144267,45.92607213,1.999282254,1.27041091,1.94401579,0.026915485,16.75520833,46.36944444,3.230902778,30.48194444,3.110069444,0.001388889,40.514751,-79.84451897,44.43506944,1.934375,16.72534722,0.029861111,0.001736111,0.026041667,0,0.009027778,1.880902778,1.229166667,30.48194444,0.001388889,0,3.06875,0.138194444,0.023958333,0,0,0.014236111,0
2827_40.4914991_-79.96494767,1.632064067,39.87812804,2.17783244,55.62469864,33.77684293,6.101285106,1.234093403,54.39060524,0.424525335,1.621875,39.62916667,0.204166667,2.164236111,55.27743056,0.004513889,40.4914991,-79.96494767,33.56597222,6.063194444,1.288541667,0.333333333,0.261111111,0.421875,0,0,54.05104167,1.226388889,2.164236111,0.004513889,0,0.201388889,0,0,0,0.002777778,0.415625,0
2828_40.37725464_-80.03061565,14.05597865,29.47484305,15.7902438,40.67161839,26.54944641,2.925396637,7.475316857,33.19630153,0.003135473,14.00902778,29.37638889,0.209722222,15.7375,40.53576389,0.019097222,40.37725464,-80.03061565,26.46076389,2.915625,13.96145833,0.047569444,0.004166667,0.003125,0,0,33.08541667,7.450347222,15.7375,0.019097222,0,0.197916667,0.007986111,0,0,0.003819444,0.105208333,0
2829_40.40077737_-80.01445462,6.441022217,29.34142982,13.37868481,50.57489253,28.91608586,0.425343962,10.17556307,40.39932947,0.263970619,6.430555556,29.29375,0.129513889,13.35694444,50.49270833,0.032986111,40.40077737,-80.01445462,28.86909722,0.424652778,6.273611111,0.156944444,0,0.263541667,0,0,40.33368056,10.15902778,13.35694444,0.032986111,0,0.129513889,0,0,0,0,0,0
2830_40.34113819_-79.85454843,33.40593845,20.04659731,19.26347349,24.03048692,16.79164861,3.254948707,9.262751048,14.76773588,0.218899003,32.11145833,19.26979167,3.278472222,18.51701389,23.09930556,0.0375,40.34113819,-79.85454843,16.14097222,3.128819444,32.07326389,0.038194444,2.917013889,0.210416667,0,0,14.19548611,8.903819444,18.51701389,0.0375,0,3.2375,0,0,0,0.040972222,0.559027778,0
2831_40.48895669_-79.92378307,7.996779493,28.47383745,48.30842049,9.885167775,26.53218067,1.941656772,0.55179649,9.333371285,0.02683756,6.828472222,24.31388889,14.57465278,41.25069444,8.440972222,0.033680556,40.48895669,-79.92378307,22.65590278,1.657986111,6.664583333,0.163888889,4.533333333,0.022916667,0,0,7.969791667,0.471180556,41.25069444,0.033680556,0,14.57465278,0,0,0,0,0.001388889,0
2832_40.39194223_-80.00523272,22.68066678,20.77111834,25.88908353,30.57467189,8.003489601,12.76762874,20.00542209,10.56924981,0.010427094,22.65798611,20.75034722,0.045138889,25.86319444,30.54409722,0.054861111,40.39194223,-80.00523272,7.995486111,12.75486111,22.46319444,0.194791667,0.073958333,0.010416667,0,0,10.55868056,19.98541667,25.86319444,0.054861111,0,0.045138889,0,0,0,0,0,0
2833_40.44106363_-79.96513259,44.34551601,35.90921265,12.78384619,5.679095456,28.57572007,7.333492584,0.040898463,5.638196993,1.051416245,42.54305556,34.44965278,2.953472222,12.26423611,5.448263889,0.080902778,40.44106363,-79.96513259,27.41423611,7.035416667,42.40590278,0.137152778,0.133680556,1.008680556,0,0.087847222,5.409027778,0.039236111,12.26423611,0.080902778,0,2.415277778,0,0,0,0.538194444,1.030208333,0
2834_40.34571781_-79.81086782,17.30992256,26.95576463,34.73476049,20.29419748,25.22004886,1.735715771,12.11194027,8.182257206,0.330293598,17.05069444,26.55208333,1.171180556,34.21458333,19.99027778,0.270138889,40.34571781,-79.81086782,24.84236111,1.709722222,16.72256944,0.328125,0.203472222,0.325347222,0.06875,0.097222222,8.059722222,11.93055556,34.21458333,0.128125,0.142013889,0.934722222,0.003125,0,0,0.233333333,0.05625,0
2835_40.47423387_-79.71173319,2.253499435,29.82753974,15.32050586,52.02475419,19.27620594,10.55133379,25.94079576,26.08395843,0.009800867,2.235416667,29.58819444,0.164930556,15.19756944,51.60729167,0.000347222,40.47423387,-79.71173319,19.12152778,10.46666667,2.235416667,0,0.559375,0.009722222,0,0,25.87465278,25.73263889,15.19756944,0.000347222,0,0.164583333,0,0,0.635763889,0.000347222,0.001388889,0
2836_40.44589966_-79.97535686,1.938896035,9.663637288,37.93569959,50.09585829,9.195736672,0.467900616,1.660959564,48.43489873,0.033646786,1.920833333,9.573611111,0.915972222,37.58229167,49.62916667,0.001736111,40.44589966,-79.97535686,9.110069444,0.463541667,1.567013889,0.353819444,0.327777778,0.033333333,0,0.001388889,47.98368056,1.645486111,37.58229167,0.001736111,0,0.914236111,0.001736111,0,0,0,0.013888889,0
2837_40.40875061_-79.737322,0.971150702,23.00569751,15.74189374,60.22247421,21.41435995,1.591337558,6.627616576,53.59485763,0.006608834,0.969444444,22.96527778,0.175347222,15.71423611,60.11666667,0,40.40875061,-79.737322,21.37673611,1.588541667,0.946875,0.022569444,0.052083333,0.006597222,0,0,53.50069444,6.615972222,15.71423611,0,0,0.150347222,0.025,0,0,0,0.000347222,0
2838_40.62932786_-80.03911245,0.064293484,36.27125595,0,63.17477749,35.89383582,0.377420128,0.104259704,63.07051779,0.117813465,0.064236111,36.23888889,0.010069444,0,63.11840278,0,40.62932786,-80.03911245,35.86180556,0.377083333,0.057291667,0.006944444,0.177777778,0.117708333,0,0.19375,63.01423611,0.104166667,0,0,0,0.007986111,0,0,0,0.002083333,0.079166667,0
2839_40.3542726_-79.90774086,15.66795788,39.28211833,17.92711407,26.85990575,26.52253562,12.75958271,2.132249088,24.72765666,0.094393713,15.56111111,39.01423611,0.667708333,17.80486111,26.67673611,0.002777778,40.3542726,-79.90774086,26.34166667,12.67256944,14.95104167,0.610069444,0.088194444,0.09375,0,0.079166667,24.55902778,2.117708333,17.80486111,0.002777778,0,0.664236111,0,0,0,0.003472222,0.011458333,0
2840_40.38872607_-80.05895704,4.887255906,37.05361639,9.392157748,48.07451216,33.00260806,4.051008324,12.12732633,35.94718583,0.072928568,4.886458333,37.04756944,0.014583333,9.390625,48.06666667,0.001736111,40.38872607,-80.05895704,32.99722222,4.050347222,4.853472222,0.032986111,0.519444444,0.072916667,0,0,35.94131944,12.12534722,9.390625,0.001736111,0,0.014583333,0,0,0,0,0,0
2841_40.39084584_-80.03148697,16.66509534,28.27405504,6.795201169,48.2538635,24.01615324,4.257901808,0.615567131,47.63829637,0.011784948,14.73020833,24.99131944,11.60694444,6.00625,42.65138889,0,40.39084584,-80.03148697,21.22777778,3.763541667,14.60902778,0.121180556,0,0.010416667,0,0,42.10729167,0.544097222,6.00625,0,0,11.59201389,0,0,0,0.014930556,0.003472222,0
2842_40.34539142_-80.01952396,34.16154378,7.103406751,0.528146766,58.17754057,3.127253265,3.976153486,31.5512871,26.62625347,0.009291815,31.91423611,6.636111111,6.486111111,0.493402778,54.35034722,0.055902778,40.34539142,-80.01952396,2.921527778,3.714583333,31.90590278,0.008333333,0.01875,0.008680556,0,0,24.87465278,29.47569444,0.493402778,0.055902778,0,6.425694444,0,0,0,0.060416667,0.036458333,0
2843_40.44865717_-79.77366386,5.790452746,36.76203197,30.34917549,26.79273256,35.41302432,1.349007651,2.119669357,24.67306321,0.136019693,5.75,36.50520833,0.464236111,30.13715278,26.60555556,0.142708333,40.44865717,-79.77366386,35.165625,1.339583333,5.75,0,0.168402778,0.135069444,0,0,24.50069444,2.104861111,30.13715278,0.140972222,0.001736111,0.464236111,0,0,0,0,0.091666667,0
2844_40.54433328_-79.80094012,27.21078261,13.70469565,30.94852174,27.92313043,10.46504348,3.239652174,13.94469565,13.97843478,0.023304348,27.16354167,13.68090278,0.110416667,30.89479167,27.87465278,0.011458333,40.54433328,-79.80094012,10.446875,3.234027778,27.12430556,0.039236111,0.153819444,0.023263889,0.000347222,0.035069444,13.95416667,13.92048611,30.89479167,0.011458333,0,0.028472222,0.073611111,0.008333333,0,0,0.051736111,0
2845_40.39770921_-79.84358745,0,3.288655856,0,96.70474669,1.992083058,1.296572798,0,96.70474669,0,0,3.288541667,0.001736111,0,96.70138889,0,40.39770921,-79.84358745,1.992013889,1.296527778,0,0,0,0,0,0.006597222,96.70138889,0,0,0,0,0.001736111,0,0,0,0,0.001736111,0
2846_40.48128198_-79.87116756,13.27014218,0.350359839,0,86.30015798,0.093733544,0.256626295,0.309987713,85.99017027,0.03756363,13.125,0.346527778,1.005555556,0,85.35625,0.000694444,40.48128198,-79.87116756,0.092708333,0.253819444,12.70104167,0.423958333,0.041319444,0.037152778,0,0,85.04965278,0.306597222,0,0.000694444,0,1.005555556,0,0,0,0,0.0875,0
2847_40.55589619_-79.8223027,4.119602953,34.92354548,14.48968615,46.24538095,33.73533952,1.188205956,11.46922609,34.77615485,0.221784474,4.095486111,34.71909722,0.481597222,14.40486111,45.97465278,0.102430556,40.55589619,-79.8223027,33.53784722,1.18125,4.095486111,0,0,0.220486111,0,0,34.57256944,11.40208333,14.40486111,0.102430556,0,0.464583333,0,0,0,0.017013889,0.001388889,0
2848_40.53338922_-80.15797243,0.404954325,37.64435872,1.950826477,59.99776769,37.31474473,0.329613985,2.979082592,57.0186851,0.002092787,0.403125,37.47430556,0.427083333,1.942013889,59.72673611,0,40.53338922,-80.15797243,37.14618056,0.328125,0.403125,0,0,0.002083333,0,0,56.76111111,2.965625,1.942013889,0,0,0.305555556,0.011805556,0,0,0.109722222,0.024652778,0
2849_40.57795091_-79.99365338,10.26848438,24.79515893,4.088474647,60.55470543,23.27954372,1.515615219,20.26396327,40.29074216,0.278569938,10.25208333,24.75555556,0.132638889,4.081944444,60.45798611,0.0125,40.57795091,-79.99365338,23.24236111,1.513194444,10.25069444,0.001388889,0.013888889,0.278125,0,0.000694444,40.22638889,20.23159722,4.081944444,0.006944444,0.005555556,0.11875,0,0,0,0.013888889,0.014583333,0
2850_40.39674658_-80.0244109,38.17454775,1.059265358,17.99222487,38.24403056,0.484642563,0.574622795,1.214212013,37.02981855,0.166063903,38.15347222,1.058680556,0.005555556,17.98229167,38.22291667,0.022569444,40.39674658,-80.0244109,0.484375,0.574305556,38.07777778,0.075694444,4.361458333,0.165972222,0,0,37.009375,1.213541667,17.98229167,0.021875,0.000694444,0.005555556,0,0,0,0,0.027083333,0
2851_40.36752035_-79.85079887,50.16116836,24.00659309,6.392721114,19.43568424,22.16003931,1.846553785,7.488665944,11.9470183,0.000348472,49.98125,23.92048611,0.298611111,6.369791667,19.36597222,0,40.36752035,-79.85079887,22.08055556,1.839930556,49.98090278,0.000347222,0,0.000347222,0,0.003472222,11.90416667,7.461805556,6.369791667,0,0,0.042361111,0,0,0,0.25625,0.060069444,0
2852_40.36017089_-80.1159729,13.80396761,8.386798712,18.53196286,58.44706667,4.021800675,4.364998037,28.83656789,29.61049878,0.034041844,13.79826389,8.383333333,0.040277778,18.52430556,58.42291667,0,40.36017089,-80.1159729,4.020138889,4.363194444,13.76840278,0.029861111,0.795833333,0.034027778,0,0,29.59826389,28.82465278,18.52430556,0,0,0.040277778,0,0,0,0,0.001041667,0
2853_40.46184908_-80.00234474,25.70880312,11.79935311,1.174497821,59.54086537,10.51294824,1.286404872,0.571111844,58.96975352,0.529716759,25.44618056,11.67881944,0.446180556,1.1625,58.93263889,0.197222222,40.46184908,-80.00234474,10.40555556,1.273263889,25.44618056,0,1.232638889,0.524305556,0.001388889,0,58.36736111,0.565277778,1.1625,0.196875,0.000347222,0.33125,0,0,0,0.114930556,0.378125,0
