id,x,y
0229M00134000000,-79.86729831,40.47537101
0404B00182000000,-80.17814276,40.37314322
0878F00255000000,-79.87818326,40.29404367
0131D00110000000,-79.90242753,40.40212288
0241B00182000000,-79.87554106,40.36379829
1134E00238000000,-79.91405678,40.27341898
0373P00049000000,-79.84223529,40.41465504
0639M00218000000,-79.78515521,40.427590790000004
0180D00199000000,-79.8849829,40.40300655
0971C00051000000,-79.73676624,40.4990294
0079D00023000000,-79.96961319,40.47973054
0538N00046000000,-79.812981,40.4629042
0072C00022000000,-80.07414258,40.47176715
0016K00191000100,-80.02592563,40.41742357
0812M00146000000,-80.23437144,40.56281242
0445F00239000000,-79.82719588,40.5068287
0382H00068000000,-79.85348445,40.34197882
0023E00253000000,-80.01324982,40.45816337
0069B00284000000,-80.07833684,40.44094095
0049N00270000A00,-79.96205468,40.46368748
0643D00038000000,-79.786807,40.39304389
0741L00040000000,-79.77107367,40.45600937
0546K00361000000,-79.81191311,40.38893267
0013R00133000000,-79.97136174,40.4157244
0029D00018000000,-79.95332548,40.43235285
0737P00031000000,-79.77508406,40.49255651
0062D00341000000,-80.01663753,40.40200397
0367C00097000000,-79.83855304,40.48000815
0051B00040000D00,-79.94455237,40.46002468
0038R00003000000,-80.05553387,40.4142577
0520C00289000000,-79.97364249,40.54887769
0096E00224000000,-80.01436601,40.39037248
0462J00315000000,-79.83123822,40.33943533
0131H00145000000,-79.90212317,40.4003007
0742G00295000000,-79.77441167,40.44839819
0270R00170000000,-80.13850609,40.48302293
0076J00111000000,-80.02915563,40.4757623
1134G00075000000,-79.90469256,40.27349042
0051C00151000000,-79.93876855,40.4608075
0026M00243000000,-79.94961249,40.45670508
0519C00035000000,-79.9899398,40.54724033
0995F00306000000,-79.77904546,40.28376259
0477H00257000000,-80.05151227,40.33239595
0042J00066000000,-80.0638682,40.45716702
0074N00133000000,-80.06351162,40.47318862
0252N00014000000,-80.06199042,40.35648837
0231J00086000000,-79.88144192,40.45758373
0010K00368000000,-79.97490383,40.4475536
0181C00132000000,-79.888041,40.3927114
0204L00161000000,-80.12122332,40.43871178
0980S00324000000,-79.73580119,40.40544325
0381S00020000000,-79.83740518,40.3385129
0596B00372000000,-80.21217002,40.51078307
0712A00214000000,-80.08054854,40.56935998
0065K00180000000,-80.0768154,40.39703916
1224E00309000000,-79.74809204,40.6039947
0066F00198000A00,-80.07807285,40.41031012
0141L00203000000,-80.03767857,40.37850649
0060S00062000000,-79.98522434,40.39676888
0078M00178000000,-79.98320874,40.47483477
0300C00098000000,-79.85655565,40.42229368
0098B00132000000,-80.04524653,40.39379727
1074D00187000000,-79.98595393,40.59615839
0717P00097000000,-79.99419143,40.56080952
1070K00162000000,-80.0590529,40.59245698
0047H00330000000,-79.98369912,40.4690584
0597E00295000000,-80.21296507,40.51630024
0141D00318000000,-80.03673222,40.38323245
0364G00387000000,-79.83924392,40.50873884
0050M00149000000,-79.93490299,40.46565739
0113M00377000000,-80.05203406,40.48655978
0173S00101000000,-79.88568973,40.46413566
0132S00194000000,-79.90059728,40.38500644
0546L00356000000,-79.80538101,40.38718823
0013G00084000000,-79.97100598,40.42072147
0816A00024000000,-80.19806686,40.5785452
0133C00116000000,-79.90523792,40.38455616
0445B00358000000,-79.82862011,40.50942291
0139M00118000000,-80.00266963,40.37784715
0453K00071000000,-79.82729988,40.42754845
0031E00258000000,-79.96300229,40.40912929
0236H00064000000,-79.86662568,40.41059175
0513P00032000000,-80.09612622,40.5413898
0702J00071000000,-80.23179279,40.55350165
0766L00188000000,-79.92263038,40.30085561
0272C00189000000,-80.14162718,40.5106535
1077A00373000000,-79.95017867,40.59738732
0297K00011000000,-79.86113961,40.44771246
0052A00122000000,-79.94654747,40.45194065
0110D00203000000,-80.0849126,40.48146396
0176K00027000000,-79.89285138,40.43801486
0087D00092000000,-79.91869498,40.43182542
0365S00028000000,-79.83333192,40.49383552
0178E00071000000,-79.89917689,40.41914461
0175M00074000000,-79.88631819,40.4459331
0397S00012000000,-80.10276403,40.33855061
1738N00330000000,-79.91521512,40.22935636
0037D00084000000,-80.05078887,40.41262876
0539F00286000000,-79.81025176,40.45998773
0131J00306000000,-79.91248338,40.39823002
0174M00323000000,-79.88632405,40.45588369
0720L00085000000,-79.94108272,40.56266655
0457D00018000000,-79.81945071,40.3944638
0349H00080000000,-80.05071585,40.52812025
0610S00036000000,-80.05064922,40.55046531
0717A00003000000,-79.99699573,40.56691736
0347A00060000000,-80.09833068,40.5299303
0472M00294000000,-79.9691406,40.33127338
0323F00021000000,-80.12602925,40.3528427
0102G00198000000,-80.08902208,40.39993692
0102L00321000000,-80.08791816,40.39869891
0530P00019000000,-79.80878105,40.54227544
0442B00143000000,-79.82856155,40.53973968
0214M00096000000,-80.0683295,40.50423731
1132N00280000000,-79.88047052,40.27020691
0072H00128000000,-80.0677506,40.46848535
0040C00257000000,-80.05438629,40.44265953
0062F00224000000,-80.02581098,40.40100155
0775S00063000000,-80.06866923,40.29920604
2188C00233000000,-79.97382435,40.66603373
0009M00096000000,-79.98651797,40.44607906
0215S00012000000,-80.0502675,40.50155619
0400P00008000000,-80.16168897,40.33769452
1367G00105000000,-79.73889232,40.61448768
1104G00176000000,-79.72131328,40.45790712
0004M00143000000,-79.99949382,40.42666392
0107M00055000000,-80.08490957,40.44591174
0768K00226000000,-79.9585323,40.30079879
0119F00214000000,-79.95957272,40.48721513
0171A00167000000,-79.89890584,40.48933356
0946M00167000000,-80.00141237,40.58356697
0885D00171000000,-79.98648182,40.29730594
1078P00049000000,-79.92518776,40.59035174
0945P00116000000,-80.02647082,40.58093645
0811J00273000000,-80.24666551,40.55450421
0002H00123000000,-79.98479323,40.43904952
0184F00329000000,-79.90926036,40.3713103
0663B00213000000,-79.9918838,40.31613223
0625R00311000000,-79.80694845,40.55074558
0649F00244000000,-79.7942146,40.33251929
0046C00315000000,-80.00648574,40.46987146
2378N00001000000,-79.99598768,40.6690285
0507L00388000000,-80.19130514,40.54523006
0046J00332000000,-80.01263982,40.46568809
0476N00064000000,-80.04697562,40.32640277
0116P00039000000,-80.01146243,40.48244718
0386B00029000000,-79.92546101,40.34376669
0546K00271000000,-79.81064918,40.38828539
0236H00139000000,-79.86753877,40.41068221
1355P00112000000,-79.94271127,40.61024131
0033M00053000000,-79.98412801,40.40817357
0060A00062000000,-79.99767889,40.4037566
0075M00326000000,-80.03375752,40.47542468
0251C00060000000,-80.03979435,40.36392766
0475N00033000000,-80.02838552,40.32787101
1205P00192000000,-80.05997612,40.59996197
0222R00300000000,-79.9391188,40.50267456
0573G00107000000,-80.14145489,40.3233938
0880K00009000000,-79.90822698,40.29118687
0236S00357000000,-79.86906874,40.40574912
0097M00200000000,-80.01807283,40.38915562
0195R00038000000,-80.09105448,40.36621705
0079B00244000000,-79.97788521,40.48181646
0473E00021000000,-79.99760195,40.33350322
0610H00132000000,-80.05113689,40.55536667
1515L00296000000,-79.79088599,40.62251951
0026N00052000000,-79.96373983,40.45295
0305M00239000000,-79.85050477,40.36767457
0121K00008000000,-79.92843098,40.48627524
0584B00045000000,-80.20976075,40.39336047
0159C00045000000,-80.07098093,40.50068775
0455B00117000000,-79.82720154,40.41292806
0073P00193000000,-80.0771607,40.47352784
0747A00243000000,-79.7803774,40.40191985
0049M00306000000,-79.95327972,40.46499615
0732N00099000000,-79.77964077,40.5402999
0080H00136000000,-79.95163944,40.47899668
0061E00173000000,-80.01440223,40.40043987
0717A00077000000,-79.99851898,40.56788365
0456M00035000000,-79.82011343,40.3974738
0381C00183000000,-79.84078842,40.34443792
0085N00179000A00,-79.92993474,40.44391095
0080H00172000A00,-79.95141369,40.47846447
0632E00020000000,-79.79605026,40.49659393
0087S00110000000,-79.91750219,40.42524841
0772P00076000000,-80.0255002,40.29880796
0774E00016000000,-80.06485037,40.30294613
0315A00057000000,-79.99654439,40.35465719
0447E00085000000,-79.82977146,40.48867974
0003H00199000000,-79.98686523,40.42917758
0229P00171000000,-79.87721333,40.47248477
0569G00048000000,-80.07299999,40.32360813
0040G00215000000,-80.05530361,40.43958837
0055B00286000000,-79.94183518,40.42191948
0305D00282000000,-79.84984032,40.37289342
0503A00014000000,-80.19971739,40.50903906
0046N00114000000,-80.01562452,40.46299497
0284F00270000000,-79.95825849,40.51704337
0879D00370000000,-79.88698578,40.29613696
0879G00012000000,-79.88729151,40.29268368
0472S00069000000,-79.9696975,40.32703299
1077F00030000000,-79.94346601,40.59502768
0192D00009000000,-80.036489,40.37276019
0253A00033000000,-80.07912932,40.36290634
0145D00014000000,-80.1033867,40.38343732
0301J00377000000,-79.86598856,40.40805348
0024B00319000000,-79.99145571,40.46079868
0080D00338000000,-79.94966483,40.48057614
1204H00028000000,-80.06892682,40.60496079
0216P00038000000,-80.04381623,40.50173845
0013L00335000000,-79.97375422,40.41640752
0477J00150000000,-80.06369835,40.33093659
0568B00078000000,-80.05806768,40.32567371
0424D00010002100,-80.11805358,40.54100774
0269B00020000000,-80.14178871,40.47995283
0461D00080000000,-79.82028954,40.35464799
1215A00175000000,-79.8959325,40.60592338
0097M00030000000,-80.0195271,40.38735365
0007B00345000000,-80.02602329,40.45241189
0732N00217000000,-79.78183226,40.54254049
0102M00042000000,-80.08495281,40.39898579
0083B00377000000,-79.92528137,40.47188101
0087C00139000000,-79.9219595,40.43149581
0456K00201000000,-79.82492147,40.39884248
1086J00312000000,-79.7954872,40.59251207
0285S00018000000,-79.93640831,40.51266953
0018E00089000000,-80.04852358,40.43054439
0775H00025000000,-80.06987426,40.30291641
0026N00077000000,-79.96359112,40.45348886
0422F00282000000,-80.15847945,40.53614083
0248R00192000000,-79.98973854,40.35669685
0247D00150000000,-79.97013536,40.36303107
0448J00260000000,-79.83183131,40.47550161
0019R00008000000,-80.04018802,40.43414459
0231L00019000000,-79.87314235,40.45745862
0165D00121000000,-79.96673349,40.50109951
1001D00255000000,-79.86829322,40.28688002
0855A00079000000,-79.7628287,40.45197912
0824A00254000000,-80.06476053,40.57892078
0315K00176000000,-79.99262862,40.34935863
0029C00209000002,-79.95542756,40.43265391
0464F00187000000,-79.84319315,40.33324042
0165J00200000000,-79.98128785,40.49506417
1499N00021000000,-80.0640507,40.61829963
0122H00010000000,-79.89953483,40.48873271
0539M00319000000,-79.8025435,40.45617582
0634J00117000000,-79.79849919,40.47686222
0444A00342000000,-79.83187305,40.51866045
1108S00131000000,-79.71960945,40.41486825
0232J00369000000,-79.87907584,40.44782659
0461C00374000000,-79.82455924,40.3553706
0143L00170000000,-80.07172676,40.37809777
0742S00361000000,-79.76865238,40.44548757
0092R00017000000,-79.940555989999993,40.38495982
0297C00147000000,-79.85387237,40.45141886
1825A00024000000,-80.06566697,40.64663073
0069S00010000000,-80.06668391,40.43557349
0169J00190000000,-79.91404786,40.49555215
0086J00080000000,-79.93111495,40.43625252
0188B00230000000,-79.97714527,40.37371434
0074R00232000100,-80.05593759,40.47385251
0139C00258000000,-80.00701173,40.38412364
0748L00070000000,-79.77384376,40.38786855
1665F00384000000,-79.94488618,40.63584276
0613F00107000000,-80.01374244,40.55708543
1671B00193000000,-79.84412972,40.63724991
0192R00196000000,-80.03818656,40.36553454
0363H00237000000,-79.83551882,40.51731128
0040C00100000000,-80.05583137,40.44128155
0173G00031000200,-79.89081423,40.46886763
0363K00448000000,-79.84451897,40.514751
0119A00154000000,-79.96494767,40.4914991
0140N00251000000,-80.03061565,40.37725464
0061E00114000000,-80.01445462,40.40077737
0382L00081000000,-79.85454843,40.34113819
0121G00019000000,-79.92378307,40.48895669
0096G00190000000,-80.00523272,40.39194223
0028A00097000000,-79.96513259,40.44106363
0550P00049000000,-79.81086782,40.34571781
1239P00364000000,-79.71173319,40.47423387
0010K00033000000,-79.97535686,40.44589966
0980M00387000000,-79.737322,40.40875061
1659R00004000000,-80.03911245,40.62932786
0310C00337000000,-79.90774086,40.3542726
0099K00037000000,-80.05895704,40.38872607
0097E00166000000,-80.03148697,40.39084584
0392D00138000000,-80.01952396,40.34539142
0742G00286000000,-79.77366386,40.44865717
0530M00114000000,-79.80094012,40.54433328
0375K00204000000,-79.84358745,40.39770921
0229C00320000000,-79.87116756,40.48128198
0624G00087000000,-79.8223027,40.55589619
0422L00045000100,-80.15797243,40.53338922
0828B00218000000,-79.99365338,40.57795091
0062R00016000000,-80.0244109,40.39674658
0305S00163000000,-79.85079887,40.36752035
0255J00014000000,-80.1159729,40.36017089
0023D00193000000,-80.00234474,40.46184908
0319L00023000000,-80.05532309,40.34823227
0279D00157000000,-80.03608054,40.51967748
0012J00357000000,-79.97978502,40.42796466
1355M00157000000,-79.93354111,40.61219935
0188B00121000000,-79.97622562,40.37406423
0095A00303000000,-79.99548077,40.39246693
0233P00015000000,-79.87801187,40.43533844
0021J00001000000,-80.04942432,40.45526055
0505M00023000000,-80.1851869,40.52356727
0943M00069000000,-80.04996567,40.58251595
0382H00089000000,-79.85300465,40.34191236
0133F00080000000,-79.9113691,40.38033312
0249L00331000000,-80.00380796,40.35900502
0042M00013000000,-80.0532911,40.45529073
0981J00064000000,-79.7486114,40.39765016
0049B00166000000,-79.96103464,40.4701563
0370H00118000000,-79.83388757,40.44909104
0061E00195000000,-80.0154343,40.40008266
0089A00022000000,-79.93249267,40.41305037
0144N00042000000,-80.09742595,40.37626937
0259K00011000000,-80.14140564,40.37748575
0236A00074000000,-79.88015252,40.41334506
0540D00281000000,-79.80132982,40.45225879
0829N00053000000,-79.98184738,40.57125079
0015R00215000000,-80.00510791,40.4150772
0453F00394000000,-79.82837266,40.430074
0061B00097000000,-80.01180266,40.40213545
0387M00097000000,-79.93303422,40.34082869
0143F00140000000,-80.07610919,40.38119323
0665S00007000000,-80.01927234,40.30899411
0085B00012000001,-79.92610669,40.45043726
0133P00189000000,-79.91076725,40.37559162
0556C00337000000,-79.85590501,40.32534969
1359D00053000100,-79.86690573,40.61706503
0003S00038000000,-79.98501385,40.42393651
0454A00054000000,-79.83007894,40.42294305
0073S00209000000,-80.06864424,40.47331863
0772R00319000000,-80.02349715,40.29890985
0097M00154000000,-80.0181243,40.38815622
0341J00110000000,-80.16424029,40.50581248
0091L00212000000,-79.92282468,40.38769359
0132E00182000000,-79.91412126,40.39001605
0764B00112000000,-79.89378977,40.30576982
0161P00275000000,-80.04132146,40.49370477
0314H00018000000,-79.96636622,40.35283868
0134C00012000000,-79.9220461,40.38311116
0022S00089000000,-80.01622399,40.45314671
0237H00350000000,-79.86911847,40.40119365
0118P00212000000,-79.97462163,40.48209806
0746K00394000000,-79.77844297,40.40923573
0073S00044000000,-80.06749824,40.47459728
0124H00123000000,-79.90270622,40.46853961
0049M00132000000,-79.95077471,40.46584225
0034F00435000000,-80.00887647,40.40953489
0665B00069000000,-80.026201,40.31495694
0087R00068000000,-79.92243871,40.42430541
0235J00298000000,-79.88216813,40.41689118
0015E00054000000,-80.01324159,40.42068026
0175E00115000000,-79.8966432,40.44851922
0232K00045000000,-79.87797602,40.44780425
0026D00200000000,-79.95178232,40.46035546
0979P00120000000,-79.74270125,40.41484531
0071F00261000000,-80.07617005,40.45866285
0136E00164000000,-79.96469993,40.38161434
0238E00156000000,-79.88224874,40.39095735
0012L00056000000,-79.9742721,40.42712871
1734R00019000000,-79.83752287,40.22991559
0236H00155000000,-79.86730936,40.4100676
0313A00067000000,-79.96544452,40.35546035
0062J00028000000,-80.02981645,40.39880042
0045E00360000000,-80.02930904,40.46974444
0471A00204000000,-79.96286475,40.33591068
0166A00152000000,-79.96462083,40.49897519
2275N00156000000,-79.91594226,40.20152937
0015A00082000000,-80.0135692,40.42164392
0398H00033000000,-80.11918654,40.34224435
0004B00011000000,-80.0117975,40.43326574
0231L00262000000,-79.87350865,40.45534336
1902B00317000000,-79.79402639,40.22815556
0382H00310000000,-79.85162517,40.34320568
0119S00072000000,-79.95006327,40.48272835
0088M00078000000,-79.91959702,40.41813621
0308S00235000000,-79.86659467,40.34788942
0233E00133000000,-79.88190172,40.44011167
0021J00223000000,-80.04571255,40.45577298
0917P00116000000,-80.26046044,40.44415849
0280K00144000000,-80.02652199,40.51404003
0177N00088000000,-79.89871307,40.42458235
0548K00290000000,-79.80914059,40.36921267
1346H00042000000,-80.08399452,40.61458752
0041P00342000000,-80.06134117,40.44526431
0010D00281000000,-79.96747271,40.45038227
0116J00088000000,-80.01207648,40.48650238
0205P00211000000,-80.12628426,40.44472871
0213C00190000000,-80.08957657,40.50978403
0382K00008000000,-79.85800161,40.34107801
1223F00219000000,-79.75853335,40.60392586
0002N00298000000,-79.99577018,40.43485092
0026P00103000000,-79.95900029,40.45308647
0615H00030000000,-79.96782906,40.55646227
0019L00048000000,-80.04084805,40.4378833
0443N00077000000,-79.829453,40.52121072
2020C00018000000,-79.72181834,40.65481375
0080P00017000000,-79.96131693,40.47223655
1223K00114000000,-79.76021222,40.60134624
0083C00185000000,-79.92163161,40.47175312
0269G00297000000,-80.13769749,40.47839106
0374G00283000000,-79.83994137,40.40980257
0121G00107000000,-79.92286916,40.48830989
0080G00090000000,-79.95645534,40.47780811
0583E00050000000,-80.21432328,40.38042418
0447J00114000000,-79.83112113,40.48467456
0615D00129000000,-79.96696966,40.5581509
0120N00022000000,-79.94944311,40.48265037
0836N00098000000,-79.86573192,40.57077373
0124F00168000000,-79.91079681,40.46798662
0464R00146000000,-79.84015077,40.32754716
0163S00262000000,-80.00348354,40.49208167
2190L00058000000,-79.93733818,40.66164672
0434J00216000000,-79.96281384,40.53405239
0546F00119000000,-79.81105864,40.38981796
0087D00180000000,-79.91771486,40.43126495
0040K00258000000,-80.0613788,40.43758462
0137S00278000000,-79.96900354,40.37603288
0399S00014000000,-80.1362052,40.3382994
0139J00088000000,-80.01225508,40.37765921
0733A00382000000,-79.77913108,40.53988795
0382K00055000000,-79.85883507,40.34059566
0297L00300000000,-79.85378141,40.44779328
0180A00189000000,-79.89776747,40.40238738
0473E00060000000,-79.99699925,40.3327139
0023L00230000000,-80.0053532,40.45656292
0881A00131000000,-79.93283163,40.29509346
0455M00300000000,-79.81676966,40.40901105
1240P00222000000,-79.71010978,40.46450935
0063H00209000000,-80.03359352,40.40106954
0613G00096000000,-80.00553255,40.55718766
0719J00268000000,-79.96537496,40.56344027
0079A00116000000,-79.98192187,40.48105666
0769P00017000000,-79.97731319,40.29838838
0615S00076000000,-79.96738278,40.55128265
0361H00058000000,-79.85038752,40.52656697
0298R00088000000,-79.85534292,40.43364819
0096J00224000000,-80.01463213,40.38831641
0073M00156000000,-80.06814838,40.4747201
0058N00100000000,-79.96386669,40.39523926
0948K00266000000,-79.97579577,40.58241002
0028L00320000000,-79.95451249,40.4361164
0315A00164000000,-79.99718253,40.35332851
0161P00153000000,-80.04295207,40.49299347
0317K00088000000,-80.02647189,40.34904288
0546L00287000000,-79.80531319,40.38815542
0358A00036000000,-79.91299169,40.52813206
0421C00194000000,-80.17107226,40.53967712
0156E00029000000,-80.11316208,40.48798594
0496A00019000000,-80.19904961,40.44291479
0230D00383000000,-79.869121,40.47028713
1224A00190000000,-79.74745269,40.60709454
0516C00051000000,-80.03944757,40.54985992
0004G00160000000,-80.00559832,40.42930221
0145H00207000000,-80.10168915,40.38071891
0439L00020000000,-79.87481071,40.53373285
0174A00294000000,-79.8977537,40.46058819
0028R00036000000,-79.95381636,40.43473398
0458K00170000000,-79.82722948,40.37798438
0645N00098000000,-79.79912962,40.36666065
0314A00178000000,-79.98116173,40.35344507
0702C00297000000,-80.22121623,40.55858907
0045S00190000000,-80.01653526,40.46345854
0075H00020000000,-80.03565389,40.47885901
0456L00107000000,-79.82368424,40.39748652
0109H00201000000,-80.08381683,40.46952581
0319J00080000000,-80.06468171,40.34885988
1105J00225000000,-79.73070606,40.44667972
0448H00073000000,-79.81686901,40.47811787
1223P00203000000,-79.76021555,40.60026498
0034J00119000000,-80.01396651,40.4072394
0513J00275000000,-80.09917425,40.54430558
0194J00108000000,-80.08214128,40.36813817
0013E00133000000,-79.98191505,40.42102135
0125L00035000000,-79.9038332,40.45680004
0860M00096000000,-79.75056023,40.39819001
0060M00042000000,-79.98653302,40.39820674
0683F00349000000,-80.22819282,40.37162109
0496A00031000000,-80.19842655,40.44201772
1519J00027000000,-79.72983839,40.62165724
0255J00172000000,-80.11230991,40.3608187
0429M00205000000,-80.03494362,40.53476102
0927R00031000000,-80.25613991,40.54065304
0424S00017000000,-80.119819,40.53098128
0298B00224000000,-79.86130354,40.44141967
0155R00164000000,-80.10678164,40.47264174
0825B00080000000,-80.04335128,40.57766554
0550N00252000000,-79.81242705,40.34600482
0567D00095000000,-80.03564591,40.32399008
0392B00016000000,-80.02533004,40.34548109
0178H00305000000,-79.88298124,40.41941939
0124P00052000000,-79.90953599,40.46485836
0860K00380000000,-79.76162592,40.39946545
1223D00123000000,-79.75106288,40.60733213
0852C00208000000,-79.7557889,40.48160173
0403C00031000000,-80.17219388,40.36390443
0567H00206000000,-80.03414664,40.32349055
0048S00086000000,-79.96893057,40.46319776
0045K00172000000,-80.02645584,40.4659057
0012J00029000000,-79.9826948,40.42708092
0073K00261000000,-80.0773983,40.47485004
1006E00126000000,-79.96276748,40.28505707
0032N00065000000,-79.979074,40.40494409
0455M00369000000,-79.81647318,40.40906023
0124P00154000000,-79.90880263,40.46437943
0530H00012000000,-79.80364448,40.54534891
0299J00107000000,-79.86279702,40.42625375
0214F00006000000,-80.07505815,40.50856529
0072R00138000000,-80.07062831,40.46396486
0124N00286000000,-79.91259639,40.46395612
0269M00132000000,-80.13586742,40.47644391
0957F00289000000,-79.82746014,40.58627815
0315G00168000000,-79.9877866,40.35216937
0851H00187000000,-79.74967548,40.48805391
0726F00011000000,-79.84290701,40.56507044
0350H00209000000,-80.0347994,40.52674107
0666H00033000000,-80.03654607,40.31196291
0763N00060000000,-79.88206443,40.2989
0060S00191000000,-79.9849089,40.39597175
0037J00122000000,-80.06481091,40.40658849
1656R00006000000,-80.08982356,40.63059746
0038D00176000000,-80.05151015,40.42219302
0246B00422000000,-79.95938879,40.36457527
0033L00001000000,-79.99108498,40.40772796
0136B00218000000,-79.96172433,40.38363919
0004P00008000000,-80.01144689,40.42581736
0599C00008000000,-80.2081889,40.53819334
0174E00033000000,-79.89669973,40.45958055
0665C00088000000,-80.02221641,40.31573328
0269L00289000000,-80.13900328,40.47664189
0120G00069000000,-79.9376892,40.48798082
0151G00127000000,-80.10646006,40.43985996
0079P00059000000,-79.9754026,40.47265783
0352R00019000000,-80.00784563,40.52083319
0135A00048000000,-79.94761805,40.38356696
0829H00099000000,-79.96717659,40.5758427
0361H00066000000,-79.85034276,40.52674245
0049A00012000000,-79.96205967,40.47160715
0364P00298000000,-79.84425088,40.5028959
0013C00302000000,-79.97348295,40.42244096
0073S00069000000,-80.06938095,40.47411163
2186H00005000000,-80.00176733,40.6622905
0176F00263000000,-79.89264119,40.44003718
0154K00162000000,-80.11023085,40.46623345
0188B00242000000,-79.97721219,40.37408915
0536E00225000000,-79.81333252,40.48909366
0382L00199000000,-79.85725606,40.3393193
0181B00245000000,-79.89158887,40.39259366
0051J00129000000,-79.94685998,40.45617969
0094B00209000000,-79.97640402,40.39325709
0014J00196000000,-79.99808007,40.41768595
0773S00014000000,-80.03310043,40.29831828
0166R00256000000,-79.9567075,40.49294736
0055L00166000000,-79.94076615,40.41733638
0913R00018000000,-80.25792356,40.40470092
0028S00065000000,-79.95308756,40.43350727
0174P00170000000,-79.8935274,40.45390625
0279E00154000000,-80.04679938,40.51797784
0073H00331000000,-80.06862435,40.47777215
0085A00003000000,-79.93183369,40.45051895
0364H00180000000,-79.83436884,40.50873462
0341G00378000000,-80.155948,40.5087996
0080P00186000000,-79.95873329,40.47226836
0479K00078000000,-80.09335512,40.33027432
0041E00071000000,-80.06239714,40.45009646
0111G00014000000,-80.08721534,40.48817154
0069M00258000000,-80.07001827,40.43617718
0068L00150000000,-80.07086903,40.42874626
0461G00045000000,-79.8211966,40.35164847
0364L00117000000,-79.83834703,40.50612443
0014S00245000000,-79.98596894,40.4141985
0830P00316000000,-79.96349165,40.57080971
0351B00108000000,-80.0269778,40.52926354
0185H00004000000,-79.91670736,40.37219251
0144A00002000000,-80.09980072,40.38263964
2011E00024000000,-79.87955105,40.65491844
0068G00184000000,-80.07150928,40.43052849
0718J00061000000,-79.98119653,40.56241325
0040A00206000000,-80.06313864,40.44074545
0767K00218000000,-79.94365617,40.30151688
0537E00040000000,-79.81631499,40.47823042
0374P00116000000,-79.84264242,40.4057303
0178M00106000000,-79.88440274,40.41798669
0373R00004000000,-79.84081007,40.41615271
0136R00032000000,-79.95734542,40.37605951
1009B00278000000,-80.00919299,40.28576938
0098D00236000000,-80.03533601,40.39266696
0382M00299000000,-79.85296669,40.34115501
0305M00164000000,-79.85232824,40.36903143
0036B00256000000,-80.04480195,40.41178907
0094K00030000000,-79.97547193,40.38719724
0692K00004000000,-80.22542466,40.45636841
0003P00273000000,-79.99367433,40.42355805
0475J00195000000,-80.02948812,40.32899294
2014M00372000000,-79.81782937,40.6522347
0417P00202000000,-80.17716949,40.49365846
0810F00187000000,-80.24432061,40.54646948
0077P00313000000,-80.01096317,40.4724651
0917P00206000000,-80.26123032,40.44468889
0699C00005000000,-80.22116009,40.52848601
0373B00057000000,-79.84441353,40.4220494
0026B00015000000,-79.9612035,40.46189227
0380P00145000000,-79.84233248,40.34693375
0530S00260000000,-79.80184942,40.54221941
0125G00141000000,-79.90425442,40.45990174
0023M00199000300,-80.00170431,40.45605144
0068D00146000000,-80.06808406,40.43268568
0221M00171000000,-79.95044309,40.50458317
0507S00193000000,-80.18613665,40.54191439
0545S00081000000,-79.80299898,40.39499058
0318G00167000000,-80.03922684,40.35182643
0174B00186000000,-79.89459186,40.46115081
0004K00249000000,-80.00820523,40.42824907
0852M00384000000,-79.7534514,40.47727636
0114G00190000000,-80.04026166,40.48850604
0091N00150000000,-79.93099808,40.38684778
0026D00302000000,-79.95031452,40.46031207
0097M00250000000,-80.01719025,40.38860146
0131F00311000000,-79.91147148,40.40095911
0190B00193000000,-80.01087631,40.37387775
0072E00084000000,-80.08016374,40.46907147
0319K00064000000,-80.05789603,40.34897336
0137R00061000000,-79.97125938,40.37659356
1678L00009000000,-79.72446951,40.63067111
0075L00204000000,-80.03902403,40.47685755
0381C00371000000,-79.83735498,40.34374391
0162K00271000000,-80.02860771,40.49612469
0878N00232000000,-79.88164575,40.28898982
0885D00075000001,-79.98372496,40.29525662
0381H00213000000,-79.83508527,40.34128035
0643F00100000002,-79.79730652,40.3873514
0284G00086000000,-79.95764711,40.5158182
0291R00195000000,-79.85748296,40.50212043
0643D00071000000,-79.78529908,40.39216613
0541N00054000000,-79.81403419,40.43537436
0051E00272000000,-79.94634048,40.45860218
0767J00010000000,-79.94603593,40.30076599
1657B00254000000,-80.07541884,40.63703902
0362L00146000000,-79.83746868,40.52564592
0314S00171000000,-79.96745058,40.34708397
0634J00373000000,-79.79872115,40.47744599
1006G00145000000,-79.95609729,40.28342363
0176C00323000000,-79.89036722,40.44107369
1504K00334000000,-79.97822317,40.62106036
0350M00194000000,-80.03447636,40.52361467
0638P00177000000,-79.79298703,40.43580568
0135A00058000000,-79.94822891,40.38405362
0202G00006000000,-80.12316498,40.42074654
0551N00044000000,-79.81447494,40.33605074
0040L00043000000,-80.05686389,40.43780932
0172S00283000000,-79.88477936,40.47370076
0367M00272000000,-79.83561293,40.4764413
0233E00243000000,-79.88035172,40.43870885
0011E00154000000,-79.97881767,40.44017516
0302F00086000000,-79.85837092,40.40047911
0597K00063000000,-80.21210234,40.51530224
1846P00117000000,-79.71019616,40.64029017
0831R00190000000,-79.94066241,40.57176675
0177D00016000000,-79.88576197,40.43296272
0087L00143000000,-79.92281348,40.42684254
0941K00004000000,-80.09192616,40.58191552
1829D00074000000,-79.98282191,40.64630223
